Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0Id4kPGuRMMfr3j2tHzG7t,"Telegenix","CYR","The Smashing Pumpkins",2020-11-27,203306,0,,2020-12-01T03:46:30Z,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge","Sumerian Records",0.677,0.74,2,-9.815,0,0.0542,0.00248,0.0054,0.331,0.43,138.007,4
62ZNOp9UGsElmG7vtwRUfz,"Black Forest, Black Hills","CYR","The Smashing Pumpkins",2020-11-27,282413,0,,2020-12-01T03:46:30Z,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge","Sumerian Records",0.657,0.718,4,-9.084,0,0.0349,0.000159,0.668,0.103,0.314,113.035,4
2wamjo4rp9ouFzHvEgrhmu,"Purple Blood","CYR","The Smashing Pumpkins",2020-11-27,199400,0,,2020-12-01T03:46:29Z,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge","Sumerian Records",0.746,0.636,0,-7.318,0,0.0496,0.0131,0.000418,0.0701,0.346,97.512,4
4gtNM2xTrxfBeO8cqKjNUy,"Save Your Tears","CYR","The Smashing Pumpkins",2020-11-27,211466,0,,2020-12-01T03:46:29Z,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge","Sumerian Records",0.448,0.843,2,-6.948,1,0.0399,0.0000265,0.0294,0.275,0.326,140.111,4
4XzBGyAre4t3H97VLPdQx1,"Wyttch","CYR","The Smashing Pumpkins",2020-11-27,223666,0,,2020-12-01T03:46:28Z,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge","Sumerian Records",0.584,0.882,0,-6.704,1,0.0575,0.00115,0.0375,0.0813,0.233,100.137,4
6HsYDl54dthCMdBbT9h9MD,"Starrcraft","CYR","The Smashing Pumpkins",2020-11-27,250040,0,,2020-12-01T03:46:28Z,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge","Sumerian Records",0.627,0.83,8,-8.625,0,0.0688,0.00114,0.000121,0.0917,0.432,149.037,4
3tT3xchSIU6ypATkqiJed3,"Anno Satana","CYR","The Smashing Pumpkins",2020-11-27,229666,0,,2020-12-01T03:46:27Z,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge","Sumerian Records",0.51,0.947,4,-6.387,0,0.0301,0.00000414,0.0971,0.207,0.789,131.033,4
4higN67x3vEHOvrNZgDItD,"Birch Grove","CYR","The Smashing Pumpkins",2020-11-27,196666,0,,2020-12-01T03:46:27Z,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge","Sumerian Records",0.588,0.526,4,-10.748,0,0.0413,0.0186,0.0143,0.125,0.0922,128.097,4
20A88wGE2uMaebJTKboeDK,"Dulcet In E","CYR","The Smashing Pumpkins",2020-11-27,201960,0,,2020-12-01T03:46:26Z,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge","Sumerian Records",0.48,0.637,6,-11.106,0,0.0774,0.0034,0.00491,0.12,0.0879,160.062,4
4Zb26bjrfexn2UoVJtIKX1,"Wrath","CYR","The Smashing Pumpkins",2020-11-27,225920,0,,2020-12-01T03:46:26Z,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge","Sumerian Records",0.618,0.734,3,-7.986,1,0.0254,0.00164,0.000306,0.135,0.5,138.997,4
6jGGjtEWjHHAeaXgBieOdf,"Ramona","CYR","The Smashing Pumpkins",2020-11-27,228160,0,,2020-12-01T03:46:26Z,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge","Sumerian Records",0.71,0.677,7,-8.186,0,0.0316,0.00805,0.0931,0.112,0.467,127.037,4
6TZmYhzbpBzmGRcgTVi3co,"Cyr","CYR","The Smashing Pumpkins",2020-11-27,243160,0,,2020-12-01T03:46:25Z,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge","Sumerian Records",0.671,0.876,8,-6.991,1,0.0277,0.000025,0.0241,0.0857,0.504,127,4
0lgiMprywlwW4XlzrnZHCA,"The Colour Of Love","CYR","The Smashing Pumpkins",2020-11-27,263733,0,,2020-12-01T03:46:24Z,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge","Sumerian Records",0.499,0.724,9,-10.146,1,0.0344,0.0000752,0.338,0.124,0.455,151.094,4
1rGoFaJW0V0r8uJpGKX73T,"Confessions Of A Dopamine Addict","CYR","The Smashing Pumpkins",2020-11-27,193800,0,,2020-12-01T03:46:24Z,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge","Sumerian Records",0.703,0.592,6,-8.337,0,0.0379,0.0154,0.0011,0.296,0.378,107.036,4
2fIdpV4iGXIRA8f8CxzVzV,"Life, Death, and the Pursuit of Happiness","Idealism","Coletta",2020-11-27,122116,17,,2020-11-28T18:53:53Z,"progressive post-hardcore,swancore","LIFE OR DEATH",0.339,0.325,3,-12.964,0,0.0408,0.931,0.921,0.606,0.199,114.655,4
3HS2MEmZ2NGxr16tVzTX4S,"Black Rabbit","Idealism","Coletta",2020-11-27,278619,26,,2020-11-28T18:53:53Z,"progressive post-hardcore,swancore","LIFE OR DEATH",0.138,0.901,3,-3.469,0,0.168,0.132,0.00000775,0.137,0.112,89.978,4
6deYTEgCeWEPO1OMMaw1T4,"Agoraphobia","Idealism","Coletta",2020-11-27,230730,32,,2020-11-28T18:53:52Z,"progressive post-hardcore,swancore","LIFE OR DEATH",0.536,0.927,2,-2.844,0,0.0747,0.212,0.000396,0.164,0.237,110.011,4
3yW8AGRPeEzSBLXh9o600J,"Memento Mori","Idealism","Coletta",2020-11-27,225749,27,,2020-11-28T18:53:51Z,"progressive post-hardcore,swancore","LIFE OR DEATH",0.336,0.906,6,-3.409,0,0.375,0.14,0.000177,0.172,0.325,155.164,4
5mVsCnfsmYj4lwjDrogGPA,"Wanderlust","Idealism","Coletta",2020-11-27,398037,23,,2020-11-28T18:53:50Z,"progressive post-hardcore,swancore","LIFE OR DEATH",0.458,0.843,4,-4.551,1,0.0542,0.262,0.000603,0.38,0.129,139.93,4
4VcpnJNThToezede6pkGck,"I Know You so Well","Idealism","Coletta",2020-11-27,166720,25,,2020-11-28T18:53:50Z,"progressive post-hardcore,swancore","LIFE OR DEATH",0.494,0.455,11,-4.873,0,0.0351,0.0356,0.00000196,0.0923,0.116,119.728,4
5XlR6MPOU7cLWjyoJg1fGn,"Bloom","Idealism","Coletta",2020-11-27,256640,27,,2020-11-28T18:53:49Z,"progressive post-hardcore,swancore","LIFE OR DEATH",0.541,0.928,7,-3.384,1,0.0539,0.346,0.0000339,0.311,0.538,119.97,4
6sbwHplhicOQYV77e4GdeL,"Juicy","Idealism","Coletta",2020-11-27,216874,24,,2020-11-28T18:53:49Z,"progressive post-hardcore,swancore","LIFE OR DEATH",0.375,0.913,5,-2.932,1,0.13,0.33,0.000631,0.102,0.659,123.374,4
0b9kzYFHbjuFHqJNiGsw5L,"Sweet Nothin'","Idealism","Coletta",2020-11-27,235701,33,,2020-11-28T18:53:49Z,"progressive post-hardcore,swancore","LIFE OR DEATH",0.346,0.799,2,-2.604,1,0.0655,0.109,0,0.332,0.427,120.001,4
62CE2wqXfAwiPwpAvfyR4t,"Fever Dream","Idealism","Coletta",2020-11-27,227530,22,,2020-11-28T18:53:48Z,"progressive post-hardcore,swancore","LIFE OR DEATH",0.463,0.844,2,-3.854,1,0.0829,0.39,0,0.143,0.183,125.167,4
1IsA4p1E63dEQYmvoETWgF,"Butterflies","Idealism","Coletta",2020-11-27,192397,28,,2020-11-28T18:53:48Z,"progressive post-hardcore,swancore","LIFE OR DEATH",0.542,0.879,6,-2.416,1,0.04,0.384,0,0.64,0.536,110.031,4
2WSDIpDXWvjVSDx8XfdN55,"Enouement","Idealism","Coletta",2020-11-27,242471,19,,2020-11-28T18:53:47Z,"progressive post-hardcore,swancore","LIFE OR DEATH",0.389,0.642,6,-7.309,1,0.0436,0.578,0.601,0.15,0.0556,110.16,4
69oNsGiwQpkuwmNKjCQMut,"Oracle","Terraphage","Ovid's Withering",2020-03-22,420919,5,,2020-11-28T18:19:15Z,"blackened deathcore,progressive deathcore,symphonic death metal,symphonic deathcore","1864996 Records DK",0.526,0.993,10,-5.779,0,0.269,0.00305,0.00276,0.119,0.0389,140.054,3
7nIGTljTV6nnQaXbag1Fjz,"Godless","Terraphage","Ovid's Withering",2020-03-22,415459,3,,2020-11-28T18:19:15Z,"blackened deathcore,progressive deathcore,symphonic death metal,symphonic deathcore","1864996 Records DK",0.527,0.994,2,-5.068,1,0.212,0.000706,0.0188,0.504,0.0392,108.805,3
3LckZs525iu38QNW6WrhO3,"Spectres on the Ebon River","Terraphage","Ovid's Withering",2020-03-22,318617,3,,2020-11-28T18:19:15Z,"blackened deathcore,progressive deathcore,symphonic death metal,symphonic deathcore","1864996 Records DK",0.349,0.992,10,-5.471,0,0.34,0.00229,0.0105,0.126,0.0705,195.818,5
2koeQSIgTeLnAwKfaDENS8,"The Bandits of Shamblekeep","Terraphage","Ovid's Withering",2020-03-22,448511,3,,2020-11-28T18:19:15Z,"blackened deathcore,progressive deathcore,symphonic death metal,symphonic deathcore","1864996 Records DK",0.346,0.993,1,-4.88,1,0.452,0.00323,0.000203,0.0552,0.0579,175.05,3
34pzegYHr5zsPfxr6ZvdY9,"At the Dreadlord's Behest","Terraphage","Ovid's Withering",2020-03-22,392477,2,,2020-11-28T18:19:15Z,"blackened deathcore,progressive deathcore,symphonic death metal,symphonic deathcore","1864996 Records DK",0.579,0.993,10,-5.756,0,0.13,0.0141,0.00549,0.114,0.0439,114.991,4
0COsRYH25ZjcfKbpsxXfFs,"Ballad of the Lycan","Terraphage","Ovid's Withering",2020-03-22,77505,2,,2020-11-28T18:19:15Z,"blackened deathcore,progressive deathcore,symphonic death metal,symphonic deathcore","1864996 Records DK",0.19,0.277,4,-14.077,1,0.0359,0.741,0.984,0.168,0.0398,133.624,4
3fxN78hpyE0TOL69PjdxkA,"Bloodscape","Terraphage","Ovid's Withering",2020-03-22,491708,3,,2020-11-28T18:19:15Z,"blackened deathcore,progressive deathcore,symphonic death metal,symphonic deathcore","1864996 Records DK",0.206,0.995,2,-4.979,1,0.343,0.000122,0.00628,0.0725,0.0672,199.957,3
5olITH76fjivQC6dqZD3GB,"Tholg","Terraphage","Ovid's Withering,Filip Danielsson,Jeffrey Fisher",2020-03-22,309909,3,,2020-11-28T18:19:15Z,"blackened deathcore,progressive deathcore,symphonic death metal,symphonic deathcore","1864996 Records DK",0.575,0.987,11,-4.922,1,0.153,0.000938,0.013,0.283,0.109,115.008,3
5F56ZcvBmv7YgDRHAeaT1F,"Desperation","Terraphage","Ovid's Withering",2020-03-22,81197,2,,2020-11-28T18:19:15Z,"blackened deathcore,progressive deathcore,symphonic death metal,symphonic deathcore","1864996 Records DK",0.469,0.621,1,-9.406,1,0.0319,0.249,0.82,0.227,0.177,101.209,3
7tZo6QmkAC4kRw52ReCUEQ,"Corpsemover I","Terraphage","Ovid's Withering",2020-03-22,367656,2,,2020-11-28T18:19:15Z,"blackened deathcore,progressive deathcore,symphonic death metal,symphonic deathcore","1864996 Records DK",0.526,0.99,1,-4.978,1,0.0813,0.00871,0.00134,0.324,0.167,135.043,5
5YQf8HtrKc8jD5bhOxlL7c,"Corpsemover II","Terraphage","Ovid's Withering",2020-03-22,226375,2,,2020-11-28T18:19:15Z,"blackened deathcore,progressive deathcore,symphonic death metal,symphonic deathcore","1864996 Records DK",0.52,0.992,4,-5.442,1,0.133,0.0000305,0.69,0.139,0.0693,135.013,3
5iPuyK4PjYTM7qngxxxPRI,"I'll Tell You Someday","Impulse Voices","Plini",2020-11-27,249773,38,,2020-11-26T16:02:12Z,"djent,instrumental math rock,instrumental rock,progressive jazz fusion","Plini",0.497,0.792,1,-6.655,0,0.0333,0.044,0.905,0.0902,0.204,139.979,3
0KN1IVwDxMs4MDZF5RRGtQ,"Papelillo","Impulse Voices","Plini",2020-11-27,251013,34,,2020-11-26T16:02:12Z,"djent,instrumental math rock,instrumental rock,progressive jazz fusion","Plini",0.641,0.666,6,-6.597,1,0.0324,0.0113,0.898,0.064,0.538,128.037,4
3Zk9LqexNFYB15YFB2vshS,"Perfume","Impulse Voices","Plini",2020-11-27,246373,32,,2020-11-26T16:02:12Z,"djent,instrumental math rock,instrumental rock,progressive jazz fusion","Plini",0.367,0.657,8,-9.82,0,0.0424,0.151,0.878,0.118,0.198,119.969,4
42dVT64sNzN1EPr59b9TGs,"Last Call","Impulse Voices","Plini",2020-11-27,235693,31,,2020-11-26T16:02:12Z,"djent,instrumental math rock,instrumental rock,progressive jazz fusion","Plini",0.57,0.657,6,-7.759,1,0.0376,0.0304,0.875,0.0915,0.439,119.738,5
5rTkosDj3SctQghimtqYXz,"Impulse Voices","Impulse Voices","Plini",2020-11-27,198120,45,,2020-11-26T16:02:12Z,"djent,instrumental math rock,instrumental rock,progressive jazz fusion","Plini",0.671,0.79,1,-7.678,1,0.0512,0.0283,0.824,0.0851,0.68,125.015,4
4S0iFqlxNbwThYQWRgvBDB,"Pan","Impulse Voices","Plini",2020-11-27,333000,38,,2020-11-26T16:02:12Z,"djent,instrumental math rock,instrumental rock,progressive jazz fusion","Plini",0.523,0.909,1,-6.41,0,0.0354,0.00298,0.881,0.0534,0.208,129.936,4
7wJ4z7GdypgUwFPn0WGYax,"Ona / 1154","Impulse Voices","Plini",2020-11-27,249026,29,,2020-11-26T16:02:12Z,"djent,instrumental math rock,instrumental rock,progressive jazz fusion","Plini",0.648,0.627,6,-9.296,1,0.0316,0.341,0.825,0.0946,0.272,120.035,4
5wZWi4x6afEx6zQ4M1B90h,"The Glass Bead Game","Impulse Voices","Plini",2020-11-27,547040,30,,2020-11-26T16:02:12Z,"djent,instrumental math rock,instrumental rock,progressive jazz fusion","Plini",0.529,0.826,4,-7.258,1,0.0517,0.0347,0.908,0.118,0.125,150.002,5
4jDOWvJKucGh7gVney6hJb,"Aspirations (Skremix)","Aspirations (Skremix)","Good Tiger",2016-12-09,235500,16,,2020-11-24T03:41:50Z,"djent,progressive post-hardcore","Self-Released",0.583,0.547,2,-11.285,1,0.26,0.0266,0.0000218,0.25,0.537,60.447,4
4G68GW3kifsIU4SGTIsLVf,"Devoid","Devoid","Carcosa",2020-11-18,208677,12,,2020-11-20T16:09:24Z,"deathcore,melodic metalcore","793047 Records DK",0.504,0.921,7,-5.042,1,0.0725,0.000018,0.00926,0.306,0.27,119.999,4
5Cg6S5BXG6lXqjijSK9zFh,"War Pigs","b-sides and rarities","CAKE",2007-11-13,234013,49,,2020-11-19T18:40:58Z,"alternative rock,pop rock,post-grunge,sacramento indie","Upbeat Records",0.581,0.566,5,-8.169,0,0.0357,0.00698,0.00000293,0.0968,0.449,83.904,4
14QHSppZoEQO0emVSuUzPf,"Ruby, Don't Take Your Love to Town","b-sides and rarities","CAKE",2007-11-13,175960,34,,2020-11-19T18:40:58Z,"alternative rock,pop rock,post-grunge,sacramento indie","Upbeat Records",0.701,0.657,7,-11.616,1,0.0853,0.00851,0.000232,0.128,0.849,111.982,4
5FnyVsDPOblZ8gVvaXta9z,"Mahna, Mahna","b-sides and rarities","CAKE",2007-11-13,174066,40,,2020-11-19T18:40:58Z,"alternative rock,pop rock,post-grunge,sacramento indie","Upbeat Records",0.742,0.483,7,-11.369,1,0.155,0.213,0.471,0.0733,0.638,89.883,4
5cBIMjPnVCCTMZaKcAEq2O,"Excuse Me, I Think I've Got a Heartache","b-sides and rarities","CAKE",2007-11-13,141880,17,,2020-11-19T18:40:58Z,"alternative rock,pop rock,post-grunge,sacramento indie","Upbeat Records",0.576,0.717,7,-8.111,1,0.0722,0.113,0,0.314,0.74,148.126,4
7wFLgJ4wq3FIafSZH75vR1,"Conroy","b-sides and rarities","CAKE",2007-11-13,181360,17,,2020-11-19T18:40:58Z,"alternative rock,pop rock,post-grunge,sacramento indie","Upbeat Records",0.774,0.653,2,-10.329,1,0.0556,0.00125,0.856,0.0447,0.79,100.67,4
62uYBzWnNZQC57wazPwahz,"Strangers in the Night","b-sides and rarities","CAKE",2007-11-13,171786,35,,2020-11-19T18:40:58Z,"alternative rock,pop rock,post-grunge,sacramento indie","Upbeat Records",0.731,0.405,9,-10.946,0,0.0252,0.296,0.00000691,0.524,0.656,90.02,4
0SP4b9MoVmSmCtXFmKE7Me,"Multiply the Heartaches","b-sides and rarities","CAKE",2007-11-13,167733,14,,2020-11-19T18:40:58Z,"alternative rock,pop rock,post-grunge,sacramento indie","Upbeat Records",0.636,0.314,4,-10.857,1,0.0388,0.791,0,0.121,0.504,80.097,4
2FtkkT7TLF16cnxKNr21Ko,"Never, Never Gonna Give You Up","b-sides and rarities","CAKE",2007-11-13,230440,34,,2020-11-19T18:40:58Z,"alternative rock,pop rock,post-grunge,sacramento indie","Upbeat Records",0.707,0.618,7,-9.671,1,0.0691,0.0126,0.0000213,0.0718,0.898,93.328,4
3WrhludE014mFOLpDRVbH5,"Thrills","b-sides and rarities","CAKE",2007-11-13,178973,43,,2020-11-19T18:40:58Z,"alternative rock,pop rock,post-grunge,sacramento indie","Upbeat Records",0.661,0.681,11,-9.914,0,0.0508,0.0875,0.0927,0.292,0.947,93.037,4
756wH7LHcsHSHZ4FfrCpSH,"Short Skirt, Long Jacket","b-sides and rarities","CAKE",2007-11-13,196546,27,,2020-11-19T18:40:58Z,"alternative rock,pop rock,post-grunge,sacramento indie","Upbeat Records",0.544,0.759,2,-7.365,1,0.051,0.000233,0.0000103,0.0353,0.878,125.434,4
4BYKrLoCaZRBbxTzKMF4Zm,"It's Coming Down","b-sides and rarities","CAKE",2007-11-13,252160,16,,2020-11-19T18:40:58Z,"alternative rock,pop rock,post-grunge,sacramento indie","Upbeat Records",0.565,0.57,2,-7.345,1,0.0288,0.00804,0.0000817,0.105,0.533,118.704,4
56qXR0hFZI4GQF6qlLQWXd,"War Pigs - Live","b-sides and rarities","CAKE",2007-11-13,320640,0,,2020-11-19T18:40:58Z,"alternative rock,pop rock,post-grunge,sacramento indie","Upbeat Records",0.292,0.708,5,-6.961,0,0.0847,0.0571,0.00351,0.106,0.331,170.323,4
6TuelsZcD9ZiuHzkWlGWDn,"Parallel Shift","Ultu Ulla","Rings of Saturn",2017-07-28,229468,0,,2020-11-17T21:41:02Z,"cosmic death metal,deathcore,djent,melodic metalcore,technical deathcore","Nuclear Blast",0.596,0.906,1,-3.76,1,0.0802,0.0000184,0.879,0.202,0.252,129.942,4
6LPfssKUZYINyiboHRMR2M,"Unhallowed","Ultu Ulla","Rings of Saturn",2017-07-28,61000,0,,2020-11-17T21:41:02Z,"cosmic death metal,deathcore,djent,melodic metalcore,technical deathcore","Nuclear Blast",0.68,0.491,5,-10.123,1,0.0383,0.912,0.615,0.144,0.892,119.975,4
5rmXcLJp74yM4AZQWfzKak,"Immemorial Essence","Ultu Ulla","Rings of Saturn",2017-07-28,284312,0,,2020-11-17T21:41:02Z,"cosmic death metal,deathcore,djent,melodic metalcore,technical deathcore","Nuclear Blast",0.317,0.957,0,-3.345,1,0.171,0.000014,0.837,0.477,0.176,123.859,4
3icDZzZzAZTmAakBx9t8c3,"The Relic","Ultu Ulla","Rings of Saturn",2017-07-28,287937,0,,2020-11-17T21:41:02Z,"cosmic death metal,deathcore,djent,melodic metalcore,technical deathcore","Nuclear Blast",0.528,0.913,2,-3.632,0,0.0857,0.0000107,0.881,0.284,0.282,110.003,4
4Zj3ILsQBzCWDGcfEXdN3X,"Margidda","Ultu Ulla","Rings of Saturn",2017-07-28,300937,0,,2020-11-17T21:41:02Z,"cosmic death metal,deathcore,djent,melodic metalcore,technical deathcore","Nuclear Blast",0.257,0.828,7,-4.403,1,0.12,0.0000682,0.56,0.281,0.517,159.664,4
0OETcFC9t7mQYOdgcLoe9H,"Harvest","Ultu Ulla","Rings of Saturn",2017-07-28,254437,0,,2020-11-17T21:41:02Z,"cosmic death metal,deathcore,djent,melodic metalcore,technical deathcore","Nuclear Blast",0.257,0.943,9,-3.757,1,0.13,0.000237,0.594,0.34,0.0849,134.952,4
6emJSJQAGATDwUrhOUyCgp,"The Macrocosm","Ultu Ulla","Rings of Saturn",2017-07-28,380812,0,,2020-11-17T21:41:02Z,"cosmic death metal,deathcore,djent,melodic metalcore,technical deathcore","Nuclear Blast",0.429,0.924,11,-4.041,0,0.0703,0.0000436,0.971,0.106,0.184,149.951,4
3NtVM72VU56L47Qmqrd3ob,"Prognosis Confirmed","Ultu Ulla","Rings of Saturn",2017-07-28,234687,0,,2020-11-17T21:41:02Z,"cosmic death metal,deathcore,djent,melodic metalcore,technical deathcore","Nuclear Blast",0.534,0.942,1,-4.004,1,0.0951,0.0000189,0.843,0.249,0.513,129.962,4
3OCdlX4RPDsPHMdyUeBkV4,"Inadequate","Ultu Ulla","Rings of Saturn",2017-07-28,237718,0,,2020-11-17T21:41:02Z,"cosmic death metal,deathcore,djent,melodic metalcore,technical deathcore","Nuclear Blast",0.588,0.894,9,-5.078,0,0.0541,0.000594,0.745,0.164,0.247,120.012,5
41EyBbpGAgA75pDpQFUjN9,"Servant of This Sentience","Ultu Ulla","Rings of Saturn",2017-07-28,256562,0,,2020-11-17T21:40:59Z,"cosmic death metal,deathcore,djent,melodic metalcore,technical deathcore","Nuclear Blast",0.487,0.968,1,-3.45,1,0.0818,0.00000542,0.982,0.22,0.196,129.94,4
0ICNCIl4m3g4xC8zvxCq5f,"ABSOLUTELYCRANKINMYMF'INHOG","EGGY POCKET","Bilmuri,brody",2020-11-17,189483,49,,2020-11-17T05:58:02Z,"emo rap","Johnny Franck Productions",0.473,0.858,11,-4.799,1,0.111,0.115,0.0000038,0.342,0.277,155.16,4
67BZCSAtonrsgtacsscLYG,"ISERIOUSLYDISLIKEMOSTOTHERHUMANS","EGGY POCKET","Bilmuri",2020-11-17,160982,37,,2020-11-17T05:58:02Z,"","Johnny Franck Productions",0.383,0.813,2,-4.383,1,0.0418,0.0000583,0.00416,0.0711,0.428,125.059,3
1iw3z9RXgsY9CEbk5sNOp9,"MIDWESTLAWNCAREDADSWHOSMASHBREWS","EGGY POCKET","Bilmuri",2020-11-17,187123,42,,2020-11-17T05:58:02Z,"","Johnny Franck Productions",0.688,0.799,8,-6.168,1,0.0374,0.0481,0.0000156,0.282,0.547,105.996,4
122cwZmPNdzoSZsCZPXg13,"POSTALMONDCLARITY","EGGY POCKET","Bilmuri",2020-11-17,166504,44,,2020-11-17T05:58:02Z,"","Johnny Franck Productions",0.586,0.833,3,-4.946,1,0.0712,0.00624,0.000356,0.401,0.583,175.474,3
58NXzeA8zItIXVswwmfZC7,"FLUORIDEINTHEHARDSELTZERWATER","EGGY POCKET","Bilmuri,Jon Mess,Dayseeker",2020-11-17,209880,50,,2020-11-17T05:58:02Z,"metalcore","Johnny Franck Productions",0.483,0.854,10,-5.254,1,0.0699,0.02,0,0.358,0.34,168.044,4
2ZaCV7N3crFyksQLcyloh1,"LIFTHEAVYSTONEMAKESADHEADVOICEQUIET","EGGY POCKET","Bilmuri",2020-11-17,174617,38,,2020-11-17T05:58:02Z,"","Johnny Franck Productions",0.584,0.839,5,-5.426,1,0.0696,0.0353,0.000109,0.115,0.364,141.026,4
1hq80C4cVk53nlsYuZO8E9,"E G G","EGGY POCKET","Bilmuri",2020-11-17,203261,35,,2020-11-17T05:58:02Z,"","Johnny Franck Productions",0.5,0.88,2,-4.524,1,0.0883,0.00664,0.0000539,0.112,0.541,95.127,4
6qrwV87jvN3eg5bI3uivaJ,"The Eternal Return to Ruin","Nadir","Black Tongue",2018-10-31,313625,31,,2020-11-17T03:29:52Z,"blackened deathcore,deathcore,downtempo deathcore,melodic metalcore,progressive deathcore","Black Tongue",0.469,0.907,0,-2.799,1,0.0522,0.00211,0.596,0.337,0.096,80.006,4
0NK3RwFEJlkmYQUxutmxDl,"The Cathedral","Nadir","Black Tongue",2018-10-31,235875,29,,2020-11-17T03:29:52Z,"blackened deathcore,deathcore,downtempo deathcore,melodic metalcore,progressive deathcore","Black Tongue",0.511,0.983,1,-1.889,1,0.218,0.000347,0.542,0.843,0.266,129.942,4
7bk1SQnfBBua4afuJCfqEb,"Second Death","Nadir","Black Tongue",2018-10-31,247062,37,,2020-11-17T03:29:52Z,"blackened deathcore,deathcore,downtempo deathcore,melodic metalcore,progressive deathcore","Black Tongue",0.572,0.987,7,-2.187,1,0.123,0.00115,0.733,0.157,0.151,107.008,4
4Q4ULNk1HaIgEoXG5QE50X,"Black Fawn Temple","Nadir","Black Tongue",2018-10-31,147062,22,,2020-11-17T03:29:52Z,"blackened deathcore,deathcore,downtempo deathcore,melodic metalcore,progressive deathcore","Black Tongue",0.215,0.298,2,-9.113,0,0.0446,0.447,0.28,0.246,0.103,72.135,4
67Jv2m5Yuq1qR8Asl0hpa8,"Ultima Necat","Nadir","Black Tongue",2018-10-31,295374,26,,2020-11-17T03:29:52Z,"blackened deathcore,deathcore,downtempo deathcore,melodic metalcore,progressive deathcore","Black Tongue",0.257,0.962,7,-2.815,1,0.275,0.00154,0.858,0.213,0.09,164.988,3
18o4pskv7PvFzOWVhShDDh,"Contrapasso","Nadir","Black Tongue",2018-10-31,202187,23,,2020-11-17T03:29:52Z,"blackened deathcore,deathcore,downtempo deathcore,melodic metalcore,progressive deathcore","Black Tongue",0.155,0.977,7,-2.186,1,0.335,0.000323,0.927,0.387,0.067,200.598,3
164p3V6Q0m9wirGqGA6Qop,"Abuse Ritual","Nadir","Black Tongue",2018-10-31,243281,23,,2020-11-17T03:29:52Z,"blackened deathcore,deathcore,downtempo deathcore,melodic metalcore,progressive deathcore","Black Tongue",0.475,0.973,0,-2.177,1,0.0961,0.0024,0.767,0.44,0.255,159.951,4
49DXXP4snAAZRWcjLS9f9E,"Parting Soliloquy","Nadir","Black Tongue",2018-10-31,368031,24,,2020-11-17T03:29:52Z,"blackened deathcore,deathcore,downtempo deathcore,melodic metalcore,progressive deathcore","Black Tongue",0.214,0.955,0,-2.892,1,0.18,0.00561,0.795,0.383,0.123,75.783,4
0LPqd68uk2y8ozxJrUI607,"A Dying God Coming Into Human Flesh","Nadir","Black Tongue",2018-10-31,340937,25,,2020-11-17T03:29:52Z,"blackened deathcore,deathcore,downtempo deathcore,melodic metalcore,progressive deathcore","Black Tongue",0.269,0.396,2,-6.577,0,0.0444,0.044,0.912,0.132,0.0992,123.963,4
